"","BarcodeID","TripID","Region","Reach","Date","SampleNumber","RiverMile","DepthTotal","DepthSample","DepthIntegrated","GearID","TimeDay","TimeBegin","TimeElapsed","SuspendedLoad","Collector","FmUse","FiltrationEfficiency","Distance","Velocity","Volume","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes.x","SpeciesID","C0","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","CExtra","F0","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","FExtra","CountC","CountF","CountTotal","Notes.y","Concentration"
"56","D03214","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:14:15",5,"","","Net",0.87,174.12,34.82,19.15,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","WIEL",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",0.10443864229765
"57","D03214","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:14:15",5,"","","Net",0.87,174.12,34.82,19.15,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","CHIL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",0.0522193211488251
"58","D03214","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:14:15",5,"","","Net",0.87,174.12,34.82,19.15,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","LETR",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,"",0.156657963446475
"59","D03215","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:26:20",5,"","","Net",1.17,199.62,39.92,21.96,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","HYDE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",0.0455373406193078
"60","D03215","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:26:20",5,"","","Net",1.17,199.62,39.92,21.96,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","BAEL",0,16,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,64,"",2.9143897996357
"61","D03215","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:26:20",5,"","","Net",1.17,199.62,39.92,21.96,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","RHYL",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",0.0455373406193078
"62","D03215","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:26:20",5,"","","Net",1.17,199.62,39.92,21.96,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","HYMA",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",0.0455373406193078
"63","D03215","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:26:20",5,"","","Net",1.17,199.62,39.92,21.96,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","ISOA",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Originally called ISOP, before terrestrial and aquatic isopods were differentiated. Assume these are actually aquatic (2018-06-14 JDM).",0.0455373406193078
"64","D03215","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:26:20",5,"","","Net",1.17,199.62,39.92,21.96,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","ACLA",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",0.0455373406193078
"65","D03215","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:26:20",5,"","","Net",1.17,199.62,39.92,21.96,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","WIEL",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",0.0910746812386157
"66","D03215","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:26:20",5,"","","Net",1.17,199.62,39.92,21.96,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","WIEA",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",0.0910746812386157
"67","D03215","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:26:20",5,"","","Net",1.17,199.62,39.92,21.96,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","LETR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",0.0455373406193078
"68","D03215","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:26:20",5,"","","Net",1.17,199.62,39.92,21.96,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","MCYA",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",0.0455373406193078
"69","D03216","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:37:53",5,"","","Net",1.14,142.95,28.59,15.72,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","CHIA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",0.0636132315521628
"70","D03216","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:37:53",5,"","","Net",1.14,142.95,28.59,15.72,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","HYDE",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",0.0636132315521628
"71","D03216","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:37:53",5,"","","Net",1.14,142.95,28.59,15.72,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","WIEL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",0.0636132315521628
"72","D03216","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:37:53",5,"","","Net",1.14,142.95,28.59,15.72,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","BAEL",0,5,24,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,"",2.48091603053435
"73","D03216","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:37:53",5,"","","Net",1.14,142.95,28.59,15.72,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","BAET",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",0.0636132315521628
"74","D03216","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:37:53",5,"","","Net",1.14,142.95,28.59,15.72,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","LETR",0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,"",0.44529262086514
"75","D03216","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:37:53",5,"","","Net",1.14,142.95,28.59,15.72,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","MCYL",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",0.127226463104326
"76","D03216","BA20160608","GrandCanyon","BrightAngel",2016-06-09,"",1000,2,1.5,0,26,"Crepuscular","17:37:53",5,"","","Net",1.14,142.95,28.59,15.72,0,0,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. ","ACLA",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,"",0.190839694656489
"77","D03299","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","13:49:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","BAEL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",NA
"78","D03299","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","13:49:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MCYA",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",NA
"79","D03299","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","13:49:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIL",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,"",NA
"80","D03299","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","13:49:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIP",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"81","D03299","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","13:49:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","LETR",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"82","D03299","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","13:49:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","SIML",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"83","D03299","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","13:49:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MCYL",0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,"",NA
"84","D03299","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","13:49:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MITE",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",NA
"85","D03300","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Day","13:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,0,"DaubertM","DaubertM","04/01/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","MCYA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,"",NA
"86","D03300","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Day","13:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,0,"DaubertM","DaubertM","04/01/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","CHIL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,12,12,"",NA
"87","D03300","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Day","13:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,0,"DaubertM","DaubertM","04/01/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","HYDL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"",NA
"88","D03300","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Day","13:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,0,"DaubertM","DaubertM","04/01/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","ELML",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,"",NA
"89","D03300","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Day","13:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,0,"DaubertM","DaubertM","04/01/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","CHIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"",NA
"90","D03300","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Day","13:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,0,"DaubertM","DaubertM","04/01/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","FORM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,"",NA
"91","D03300","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Day","13:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,0,"DaubertM","DaubertM","04/01/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","MCYL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42,42,"",NA
"92","D03300","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Day","13:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,0,"DaubertM","DaubertM","04/01/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","MITE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,"",NA
"93","D03300","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Day","13:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,0,"DaubertM","DaubertM","04/01/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","HYMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"",NA
"94","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","HYDE",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"95","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","FORM",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",NA
"96","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","BAEL",0,10,17,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,"",NA
"97","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","LETR",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,"",NA
"98","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","ACLA",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,"",NA
"99","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","COLL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"100","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","SIML",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"101","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MEGL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"102","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MITE",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,"",NA
"103","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","PETL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"104","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MCYA",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",NA
"105","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIA",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",NA
"106","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIL",0,1,11,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,"",NA
"107","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIP",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,"",NA
"108","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MCYL",0,5,11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,"",NA
"109","D03301","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","14:04:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.8,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","THYS",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"110","D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIL",0,10,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52,"",NA
"111","D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","HYMA",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"112","D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CERA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
